"epoch","complex_kitti - _step","complex_kitti - _step__MIN","complex_kitti - _step__MAX","complex_kitti - train/mIOU_epoch","complex_kitti - train/mIOU_epoch__MIN","complex_kitti - train/mIOU_epoch__MAX","streetview-low_kitti - _step","streetview-low_kitti - _step__MIN","streetview-low_kitti - _step__MAX","streetview-low_kitti - train/mIOU_epoch","streetview-low_kitti - train/mIOU_epoch__MIN","streetview-low_kitti - train/mIOU_epoch__MAX","streetview-high_kitti - _step","streetview-high_kitti - _step__MIN","streetview-high_kitti - _step__MAX","streetview-high_kitti - train/mIOU_epoch","streetview-high_kitti - train/mIOU_epoch__MIN","streetview-high_kitti - train/mIOU_epoch__MAX","KITTI - _step","KITTI - _step__MIN","KITTI - _step__MAX","KITTI - train/mIOU_epoch","KITTI - train/mIOU_epoch__MIN","KITTI - train/mIOU_epoch__MAX","cameraview_low_kitti - _step","cameraview_low_kitti - _step__MIN","cameraview_low_kitti - _step__MAX","cameraview_low_kitti - train/mIOU_epoch","cameraview_low_kitti - train/mIOU_epoch__MIN","cameraview_low_kitti - train/mIOU_epoch__MAX","cameraview_high_kitti - _step","cameraview_high_kitti - _step__MIN","cameraview_high_kitti - _step__MAX","cameraview_high_kitti - train/mIOU_epoch","cameraview_high_kitti - train/mIOU_epoch__MIN","cameraview_high_kitti - train/mIOU_epoch__MAX","citiscape_kitti - _step","citiscape_kitti - _step__MIN","citiscape_kitti - _step__MAX","citiscape_kitti - train/mIOU_epoch","citiscape_kitti - train/mIOU_epoch__MIN","citiscape_kitti - train/mIOU_epoch__MAX"
"903","11570","11570","11570","0.5756528377532959","0.5756528377532959","0.5756528377532959","11570","11570","11570","0.5650103092193604","0.5650103092193604","0.5650103092193604","11570","11570","11570","0.5732126832008362","0.5732126832008362","0.5732126832008362","11570","11570","11570","0.5812394022941589","0.5812394022941589","0.5812394022941589","11570","11570","11570","0.5616922378540039","0.5616922378540039","0.5616922378540039","11570","11570","11570","0.5242676734924316","0.5242676734924316","0.5242676734924316","11570","11570","11570","0.6092107892036438","0.6092107892036438","0.6092107892036438"
"904","11583","11583","11583","0.567165732383728","0.567165732383728","0.567165732383728","11583","11583","11583","0.5841801166534424","0.5841801166534424","0.5841801166534424","11583","11583","11583","0.5803180932998657","0.5803180932998657","0.5803180932998657","11583","11583","11583","0.5886802077293396","0.5886802077293396","0.5886802077293396","11583","11583","11583","0.5718990564346313","0.5718990564346313","0.5718990564346313","11583","11583","11583","0.5219995379447937","0.5219995379447937","0.5219995379447937","11583","11583","11583","0.6098587512969971","0.6098587512969971","0.6098587512969971"
"905","11595","11595","11595","0.5771064162254333","0.5771064162254333","0.5771064162254333","11595","11595","11595","0.583084225654602","0.583084225654602","0.583084225654602","11595","11595","11595","0.5688552856445312","0.5688552856445312","0.5688552856445312","11595","11595","11595","0.5834512114524841","0.5834512114524841","0.5834512114524841","11595","11595","11595","0.5685132741928101","0.5685132741928101","0.5685132741928101","11595","11595","11595","0.5553168058395386","0.5553168058395386","0.5553168058395386","11595","11595","11595","0.6188271045684814","0.6188271045684814","0.6188271045684814"
"906","11608","11608","11608","0.5817145705223083","0.5817145705223083","0.5817145705223083","11608","11608","11608","0.5866076946258545","0.5866076946258545","0.5866076946258545","11608","11608","11608","0.5879064202308655","0.5879064202308655","0.5879064202308655","11608","11608","11608","0.5864192247390747","0.5864192247390747","0.5864192247390747","11608","11608","11608","0.5880753993988037","0.5880753993988037","0.5880753993988037","11608","11608","11608","0.5676457285881042","0.5676457285881042","0.5676457285881042","11608","11608","11608","0.6121598482131958","0.6121598482131958","0.6121598482131958"
"907","11621","11621","11621","0.5888745784759521","0.5888745784759521","0.5888745784759521","11621","11621","11621","0.5909587144851685","0.5909587144851685","0.5909587144851685","11621","11621","11621","0.5836957097053528","0.5836957097053528","0.5836957097053528","11621","11621","11621","0.5784196853637695","0.5784196853637695","0.5784196853637695","11621","11621","11621","0.5738073587417603","0.5738073587417603","0.5738073587417603","11621","11621","11621","0.5641998052597046","0.5641998052597046","0.5641998052597046","11621","11621","11621","0.6131242513656616","0.6131242513656616","0.6131242513656616"
"908","11634","11634","11634","0.5802871584892273","0.5802871584892273","0.5802871584892273","11634","11634","11634","0.5878943204879761","0.5878943204879761","0.5878943204879761","11634","11634","11634","0.5849004983901978","0.5849004983901978","0.5849004983901978","11634","11634","11634","0.5918582677841187","0.5918582677841187","0.5918582677841187","11634","11634","11634","0.5844327211380005","0.5844327211380005","0.5844327211380005","11634","11634","11634","0.5713532567024231","0.5713532567024231","0.5713532567024231","11634","11634","11634","0.5992562770843506","0.5992562770843506","0.5992562770843506"
"909","11647","11647","11647","0.5875777006149292","0.5875777006149292","0.5875777006149292","11647","11647","11647","0.5814184546470642","0.5814184546470642","0.5814184546470642","11647","11647","11647","0.59205162525177","0.59205162525177","0.59205162525177","11647","11647","11647","0.5814133286476135","0.5814133286476135","0.5814133286476135","11647","11647","11647","0.5813183188438416","0.5813183188438416","0.5813183188438416","11647","11647","11647","0.5727483034133911","0.5727483034133911","0.5727483034133911","11647","11647","11647","0.6147674322128296","0.6147674322128296","0.6147674322128296"
"910","11659","11659","11659","0.5992433428764343","0.5992433428764343","0.5992433428764343","11659","11659","11659","0.5821248888969421","0.5821248888969421","0.5821248888969421","11659","11659","11659","0.5905018448829651","0.5905018448829651","0.5905018448829651","11659","11659","11659","0.5918018817901611","0.5918018817901611","0.5918018817901611","11659","11659","11659","0.5740454792976379","0.5740454792976379","0.5740454792976379","11659","11659","11659","0.5751277208328247","0.5751277208328247","0.5751277208328247","11659","11659","11659","0.617558479309082","0.617558479309082","0.617558479309082"
"911","11672","11672","11672","0.5912984609603882","0.5912984609603882","0.5912984609603882","11672","11672","11672","0.5866447687149048","0.5866447687149048","0.5866447687149048","11672","11672","11672","0.5831781625747681","0.5831781625747681","0.5831781625747681","11672","11672","11672","0.585098147392273","0.585098147392273","0.585098147392273","11672","11672","11672","0.5805456638336182","0.5805456638336182","0.5805456638336182","11672","11672","11672","0.5793654918670654","0.5793654918670654","0.5793654918670654","11672","11672","11672","0.610981822013855","0.610981822013855","0.610981822013855"
"912","11685","11685","11685","0.5849506258964539","0.5849506258964539","0.5849506258964539","11685","11685","11685","0.5812892913818359","0.5812892913818359","0.5812892913818359","11685","11685","11685","0.5897153615951538","0.5897153615951538","0.5897153615951538","11685","11685","11685","0.5896117091178894","0.5896117091178894","0.5896117091178894","11685","11685","11685","0.5765558481216431","0.5765558481216431","0.5765558481216431","11685","11685","11685","0.5701438784599304","0.5701438784599304","0.5701438784599304","11685","11685","11685","0.617455244064331","0.617455244064331","0.617455244064331"
"913","11698","11698","11698","0.5882741212844849","0.5882741212844849","0.5882741212844849","11698","11698","11698","0.591438889503479","0.591438889503479","0.591438889503479","11698","11698","11698","0.5940674543380737","0.5940674543380737","0.5940674543380737","11698","11698","11698","0.5899959206581116","0.5899959206581116","0.5899959206581116","11698","11698","11698","0.5760504007339478","0.5760504007339478","0.5760504007339478","11698","11698","11698","0.5772519111633301","0.5772519111633301","0.5772519111633301","11698","11698","11698","0.6184108853340149","0.6184108853340149","0.6184108853340149"
"914","11711","11711","11711","0.582195520401001","0.582195520401001","0.582195520401001","11711","11711","11711","0.5913746953010559","0.5913746953010559","0.5913746953010559","11711","11711","11711","0.5864359736442566","0.5864359736442566","0.5864359736442566","11711","11711","11711","0.5899895429611206","0.5899895429611206","0.5899895429611206","11711","11711","11711","0.5749953985214233","0.5749953985214233","0.5749953985214233","11711","11711","11711","0.5760728120803833","0.5760728120803833","0.5760728120803833","11711","11711","11711","0.6226165294647217","0.6226165294647217","0.6226165294647217"
"915","11723","11723","11723","0.5843952894210815","0.5843952894210815","0.5843952894210815","11723","11723","11723","0.5831384062767029","0.5831384062767029","0.5831384062767029","11723","11723","11723","0.573327898979187","0.573327898979187","0.573327898979187","11723","11723","11723","0.5824278593063354","0.5824278593063354","0.5824278593063354","11723","11723","11723","0.5744683146476746","0.5744683146476746","0.5744683146476746","11723","11723","11723","0.5837110280990601","0.5837110280990601","0.5837110280990601","11723","11723","11723","0.615449845790863","0.615449845790863","0.615449845790863"
"916","11736","11736","11736","0.5818431377410889","0.5818431377410889","0.5818431377410889","11736","11736","11736","0.5917276740074158","0.5917276740074158","0.5917276740074158","11736","11736","11736","0.5823793411254883","0.5823793411254883","0.5823793411254883","11736","11736","11736","0.5908687114715576","0.5908687114715576","0.5908687114715576","11736","11736","11736","0.568950891494751","0.568950891494751","0.568950891494751","11736","11736","11736","0.5780248641967773","0.5780248641967773","0.5780248641967773","11736","11736","11736","0.6166296601295471","0.6166296601295471","0.6166296601295471"
"917","11749","11749","11749","0.5910102725028992","0.5910102725028992","0.5910102725028992","11749","11749","11749","0.5840487480163574","0.5840487480163574","0.5840487480163574","11749","11749","11749","0.5837700366973877","0.5837700366973877","0.5837700366973877","11749","11749","11749","0.5836093425750732","0.5836093425750732","0.5836093425750732","11749","11749","11749","0.5738576054573059","0.5738576054573059","0.5738576054573059","11749","11749","11749","0.5805588364601135","0.5805588364601135","0.5805588364601135","11749","11749","11749","0.6159974336624146","0.6159974336624146","0.6159974336624146"
"918","11762","11762","11762","0.580947756767273","0.580947756767273","0.580947756767273","11762","11762","11762","0.5910699963569641","0.5910699963569641","0.5910699963569641","11762","11762","11762","0.5769412517547607","0.5769412517547607","0.5769412517547607","11762","11762","11762","0.5865770578384399","0.5865770578384399","0.5865770578384399","11762","11762","11762","0.5787760019302368","0.5787760019302368","0.5787760019302368","11762","11762","11762","0.5705385804176331","0.5705385804176331","0.5705385804176331","11762","11762","11762","0.6000270247459412","0.6000270247459412","0.6000270247459412"
"919","11775","11775","11775","0.5728323459625244","0.5728323459625244","0.5728323459625244","11775","11775","11775","0.5827676057815552","0.5827676057815552","0.5827676057815552","11775","11775","11775","0.5724383592605591","0.5724383592605591","0.5724383592605591","11775","11775","11775","0.5801250338554382","0.5801250338554382","0.5801250338554382","11775","11775","11775","0.5722103714942932","0.5722103714942932","0.5722103714942932","11775","11775","11775","0.5716863870620728","0.5716863870620728","0.5716863870620728","11775","11775","11775","0.6160444021224976","0.6160444021224976","0.6160444021224976"
"920","11787","11787","11787","0.5753512978553772","0.5753512978553772","0.5753512978553772","11787","11787","11787","0.5710172057151794","0.5710172057151794","0.5710172057151794","11787","11787","11787","0.5677534341812134","0.5677534341812134","0.5677534341812134","11787","11787","11787","0.5513602495193481","0.5513602495193481","0.5513602495193481","11787","11787","11787","0.5701908469200134","0.5701908469200134","0.5701908469200134","11787","11787","11787","0.56351238489151","0.56351238489151","0.56351238489151","11787","11787","11787","0.6171197891235352","0.6171197891235352","0.6171197891235352"
"921","11800","11800","11800","0.56517094373703","0.56517094373703","0.56517094373703","11800","11800","11800","0.5810990333557129","0.5810990333557129","0.5810990333557129","11800","11800","11800","0.5623518228530884","0.5623518228530884","0.5623518228530884","11800","11800","11800","0.5244200229644775","0.5244200229644775","0.5244200229644775","11800","11800","11800","0.5799903869628906","0.5799903869628906","0.5799903869628906","11800","11800","11800","0.57249915599823","0.57249915599823","0.57249915599823","11800","11800","11800","0.6096253395080566","0.6096253395080566","0.6096253395080566"
"922","11813","11813","11813","0.5516655445098877","0.5516655445098877","0.5516655445098877","11813","11813","11813","0.5706729888916016","0.5706729888916016","0.5706729888916016","11813","11813","11813","0.49408450722694397","0.49408450722694397","0.49408450722694397","11813","11813","11813","0.48728352785110474","0.48728352785110474","0.48728352785110474","11813","11813","11813","0.5832361578941345","0.5832361578941345","0.5832361578941345","11813","11813","11813","0.5767291188240051","0.5767291188240051","0.5767291188240051","11813","11813","11813","0.6103157997131348","0.6103157997131348","0.6103157997131348"
"923","11826","11826","11826","0.5536354780197144","0.5536354780197144","0.5536354780197144","11826","11826","11826","0.5722050666809082","0.5722050666809082","0.5722050666809082","11826","11826","11826","0.45905500650405884","0.45905500650405884","0.45905500650405884","11826","11826","11826","0.5229935646057129","0.5229935646057129","0.5229935646057129","11826","11826","11826","0.5869518518447876","0.5869518518447876","0.5869518518447876","11826","11826","11826","0.5796199440956116","0.5796199440956116","0.5796199440956116","11826","11826","11826","0.6144578456878662","0.6144578456878662","0.6144578456878662"
"924","11839","11839","11839","0.57124263048172","0.57124263048172","0.57124263048172","11839","11839","11839","0.5828678011894226","0.5828678011894226","0.5828678011894226","11839","11839","11839","0.5173551440238953","0.5173551440238953","0.5173551440238953","11839","11839","11839","0.5488855242729187","0.5488855242729187","0.5488855242729187","11839","11839","11839","0.5802953839302063","0.5802953839302063","0.5802953839302063","11839","11839","11839","0.582533597946167","0.582533597946167","0.582533597946167","11839","11839","11839","0.6110435128211975","0.6110435128211975","0.6110435128211975"
"925","11851","11851","11851","0.5839675664901733","0.5839675664901733","0.5839675664901733","11851","11851","11851","0.5835322141647339","0.5835322141647339","0.5835322141647339","11851","11851","11851","0.5292056798934937","0.5292056798934937","0.5292056798934937","11851","11851","11851","0.5649520754814148","0.5649520754814148","0.5649520754814148","11851","11851","11851","0.5853670239448547","0.5853670239448547","0.5853670239448547","11851","11851","11851","0.5854281187057495","0.5854281187057495","0.5854281187057495","11851","11851","11851","0.6199054718017578","0.6199054718017578","0.6199054718017578"
"926","11864","11864","11864","0.581774890422821","0.581774890422821","0.581774890422821","11864","11864","11864","0.5824906229972839","0.5824906229972839","0.5824906229972839","11864","11864","11864","0.5536192059516907","0.5536192059516907","0.5536192059516907","11864","11864","11864","0.5665362477302551","0.5665362477302551","0.5665362477302551","11864","11864","11864","0.5870190858840942","0.5870190858840942","0.5870190858840942","11864","11864","11864","0.582942008972168","0.582942008972168","0.582942008972168","11864","11864","11864","0.612087607383728","0.612087607383728","0.612087607383728"
"927","11877","11877","11877","0.5881741642951965","0.5881741642951965","0.5881741642951965","11877","11877","11877","0.5942007303237915","0.5942007303237915","0.5942007303237915","11877","11877","11877","0.5627105832099915","0.5627105832099915","0.5627105832099915","11877","11877","11877","0.5747524499893188","0.5747524499893188","0.5747524499893188","11877","11877","11877","0.5868502855300903","0.5868502855300903","0.5868502855300903","11877","11877","11877","0.5918658971786499","0.5918658971786499","0.5918658971786499","11877","11877","11877","0.6139954328536987","0.6139954328536987","0.6139954328536987"
"928","11890","11890","11890","0.5934957265853882","0.5934957265853882","0.5934957265853882","11890","11890","11890","0.5923677682876587","0.5923677682876587","0.5923677682876587","11890","11890","11890","0.5533629059791565","0.5533629059791565","0.5533629059791565","11890","11890","11890","0.566543698310852","0.566543698310852","0.566543698310852","11890","11890","11890","0.5829575657844543","0.5829575657844543","0.5829575657844543","11890","11890","11890","0.583248496055603","0.583248496055603","0.583248496055603","11890","11890","11890","0.6064413785934448","0.6064413785934448","0.6064413785934448"
"929","11903","11903","11903","0.5877515077590942","0.5877515077590942","0.5877515077590942","11903","11903","11903","0.5904730558395386","0.5904730558395386","0.5904730558395386","11903","11903","11903","0.5716196298599243","0.5716196298599243","0.5716196298599243","11903","11903","11903","0.5728908777236938","0.5728908777236938","0.5728908777236938","11903","11903","11903","0.5886728167533875","0.5886728167533875","0.5886728167533875","11903","11903","11903","0.5869208574295044","0.5869208574295044","0.5869208574295044","11903","11903","11903","0.6263313889503479","0.6263313889503479","0.6263313889503479"
"930","11915","11915","11915","0.5908422470092773","0.5908422470092773","0.5908422470092773","11915","11915","11915","0.5892117619514465","0.5892117619514465","0.5892117619514465","11915","11915","11915","0.5643631815910339","0.5643631815910339","0.5643631815910339","11915","11915","11915","0.5746851563453674","0.5746851563453674","0.5746851563453674","11915","11915","11915","0.5939701795578003","0.5939701795578003","0.5939701795578003","11915","11915","11915","0.5821285247802734","0.5821285247802734","0.5821285247802734","11915","11915","11915","0.6190334558486938","0.6190334558486938","0.6190334558486938"
"931","11928","11928","11928","0.5888188481330872","0.5888188481330872","0.5888188481330872","11928","11928","11928","0.5942303538322449","0.5942303538322449","0.5942303538322449","11928","11928","11928","0.5646321773529053","0.5646321773529053","0.5646321773529053","11928","11928","11928","0.5808095932006836","0.5808095932006836","0.5808095932006836","11928","11928","11928","0.5841754078865051","0.5841754078865051","0.5841754078865051","11928","11928","11928","0.5911418199539185","0.5911418199539185","0.5911418199539185","11928","11928","11928","0.6230910420417786","0.6230910420417786","0.6230910420417786"
"932","11941","11941","11941","0.5879613161087036","0.5879613161087036","0.5879613161087036","11941","11941","11941","0.5942394137382507","0.5942394137382507","0.5942394137382507","11941","11941","11941","0.5601111650466919","0.5601111650466919","0.5601111650466919","11941","11941","11941","0.5799083113670349","0.5799083113670349","0.5799083113670349","11941","11941","11941","0.5901536345481873","0.5901536345481873","0.5901536345481873","11941","11941","11941","0.5923415422439575","0.5923415422439575","0.5923415422439575","11941","11941","11941","0.6263672113418579","0.6263672113418579","0.6263672113418579"
"933","11954","11954","11954","0.5872899293899536","0.5872899293899536","0.5872899293899536","11954","11954","11954","0.5930677652359009","0.5930677652359009","0.5930677652359009","11954","11954","11954","0.5744166970252991","0.5744166970252991","0.5744166970252991","11954","11954","11954","0.5729774236679077","0.5729774236679077","0.5729774236679077","11954","11954","11954","0.5917682647705078","0.5917682647705078","0.5917682647705078","11954","11954","11954","0.5834840536117554","0.5834840536117554","0.5834840536117554","11954","11954","11954","0.6143404245376587","0.6143404245376587","0.6143404245376587"
"934","11967","11967","11967","0.5835405588150024","0.5835405588150024","0.5835405588150024","11967","11967","11967","0.5854257345199585","0.5854257345199585","0.5854257345199585","11967","11967","11967","0.5699684023857117","0.5699684023857117","0.5699684023857117","11967","11967","11967","0.5793708562850952","0.5793708562850952","0.5793708562850952","11967","11967","11967","0.5811145901679993","0.5811145901679993","0.5811145901679993","11967","11967","11967","0.5899619460105896","0.5899619460105896","0.5899619460105896","11967","11967","11967","0.6110326647758484","0.6110326647758484","0.6110326647758484"
"935","11979","11979","11979","0.5921882390975952","0.5921882390975952","0.5921882390975952","11979","11979","11979","0.5869737863540649","0.5869737863540649","0.5869737863540649","11979","11979","11979","0.5669513940811157","0.5669513940811157","0.5669513940811157","11979","11979","11979","0.5754684805870056","0.5754684805870056","0.5754684805870056","11979","11979","11979","0.5927387475967407","0.5927387475967407","0.5927387475967407","11979","11979","11979","0.5722620487213135","0.5722620487213135","0.5722620487213135","11979","11979","11979","0.6159140467643738","0.6159140467643738","0.6159140467643738"
"936","11992","11992","11992","0.5735200643539429","0.5735200643539429","0.5735200643539429","11992","11992","11992","0.5970665812492371","0.5970665812492371","0.5970665812492371","11992","11992","11992","0.5684633255004883","0.5684633255004883","0.5684633255004883","11992","11992","11992","0.5834254026412964","0.5834254026412964","0.5834254026412964","11992","11992","11992","0.5942111611366272","0.5942111611366272","0.5942111611366272","11992","11992","11992","0.5881643295288086","0.5881643295288086","0.5881643295288086","11992","11992","11992","0.612989068031311","0.612989068031311","0.612989068031311"
"937","12005","12005","12005","0.5862280130386353","0.5862280130386353","0.5862280130386353","12005","12005","12005","0.5847047567367554","0.5847047567367554","0.5847047567367554","12005","12005","12005","0.5719364881515503","0.5719364881515503","0.5719364881515503","12005","12005","12005","0.5772988200187683","0.5772988200187683","0.5772988200187683","12005","12005","12005","0.5827106237411499","0.5827106237411499","0.5827106237411499","12005","12005","12005","0.5807868242263794","0.5807868242263794","0.5807868242263794","12005","12005","12005","0.6174084544181824","0.6174084544181824","0.6174084544181824"
"938","12018","12018","12018","0.5794329643249512","0.5794329643249512","0.5794329643249512","12018","12018","12018","0.5857964158058167","0.5857964158058167","0.5857964158058167","12018","12018","12018","0.5791259407997131","0.5791259407997131","0.5791259407997131","12018","12018","12018","0.5778660774230957","0.5778660774230957","0.5778660774230957","12018","12018","12018","0.5629396438598633","0.5629396438598633","0.5629396438598633","12018","12018","12018","0.5749244093894958","0.5749244093894958","0.5749244093894958","12018","12018","12018","0.604403555393219","0.604403555393219","0.604403555393219"
"939","12031","12031","12031","0.575812041759491","0.575812041759491","0.575812041759491","12031","12031","12031","0.5911760926246643","0.5911760926246643","0.5911760926246643","12031","12031","12031","0.5756536722183228","0.5756536722183228","0.5756536722183228","12031","12031","12031","0.5812007188796997","0.5812007188796997","0.5812007188796997","12031","12031","12031","0.5670560002326965","0.5670560002326965","0.5670560002326965","12031","12031","12031","0.572825014591217","0.572825014591217","0.572825014591217","12031","12031","12031","0.616163969039917","0.616163969039917","0.616163969039917"
"940","12043","12043","12043","0.5832057595252991","0.5832057595252991","0.5832057595252991","12043","12043","12043","0.5891950130462646","0.5891950130462646","0.5891950130462646","12043","12043","12043","0.5701213479042053","0.5701213479042053","0.5701213479042053","12043","12043","12043","0.5773537755012512","0.5773537755012512","0.5773537755012512","12043","12043","12043","0.578619658946991","0.578619658946991","0.578619658946991","12043","12043","12043","0.5829801559448242","0.5829801559448242","0.5829801559448242","12043","12043","12043","0.6027981042861938","0.6027981042861938","0.6027981042861938"
"941","12056","12056","12056","0.5864235162734985","0.5864235162734985","0.5864235162734985","12056","12056","12056","0.5768301486968994","0.5768301486968994","0.5768301486968994","12056","12056","12056","0.5854598879814148","0.5854598879814148","0.5854598879814148","12056","12056","12056","0.5776172876358032","0.5776172876358032","0.5776172876358032","12056","12056","12056","0.5836228728294373","0.5836228728294373","0.5836228728294373","12056","12056","12056","0.5694109201431274","0.5694109201431274","0.5694109201431274","12056","12056","12056","0.6030659675598145","0.6030659675598145","0.6030659675598145"
"942","12069","12069","12069","0.559587836265564","0.559587836265564","0.559587836265564","12069","12069","12069","0.5795835852622986","0.5795835852622986","0.5795835852622986","12069","12069","12069","0.5826421976089478","0.5826421976089478","0.5826421976089478","12069","12069","12069","0.5813893675804138","0.5813893675804138","0.5813893675804138","12069","12069","12069","0.5734696388244629","0.5734696388244629","0.5734696388244629","12069","12069","12069","0.5739037990570068","0.5739037990570068","0.5739037990570068","12069","12069","12069","0.6040046215057373","0.6040046215057373","0.6040046215057373"
"943","12082","12082","12082","0.5850328803062439","0.5850328803062439","0.5850328803062439","12082","12082","12082","0.5803595781326294","0.5803595781326294","0.5803595781326294","12082","12082","12082","0.5785295963287354","0.5785295963287354","0.5785295963287354","12082","12082","12082","0.5814201831817627","0.5814201831817627","0.5814201831817627","12082","12082","12082","0.5672920346260071","0.5672920346260071","0.5672920346260071","12082","12082","12082","0.5747644305229187","0.5747644305229187","0.5747644305229187","12082","12082","12082","0.6012190580368042","0.6012190580368042","0.6012190580368042"
"944","12095","12095","12095","0.5710652470588684","0.5710652470588684","0.5710652470588684","12095","12095","12095","0.5764163732528687","0.5764163732528687","0.5764163732528687","12095","12095","12095","0.5802942514419556","0.5802942514419556","0.5802942514419556","12095","12095","12095","0.5910264253616333","0.5910264253616333","0.5910264253616333","12095","12095","12095","0.5766249299049377","0.5766249299049377","0.5766249299049377","12095","12095","12095","0.5838664770126343","0.5838664770126343","0.5838664770126343","12095","12095","12095","0.6038005352020264","0.6038005352020264","0.6038005352020264"
"945","12107","12107","12107","0.5865439772605896","0.5865439772605896","0.5865439772605896","12107","12107","12107","0.5933570265769958","0.5933570265769958","0.5933570265769958","12107","12107","12107","0.5853093266487122","0.5853093266487122","0.5853093266487122","12107","12107","12107","0.5871537923812866","0.5871537923812866","0.5871537923812866","12107","12107","12107","0.5861551761627197","0.5861551761627197","0.5861551761627197","12107","12107","12107","0.5881959199905396","0.5881959199905396","0.5881959199905396","12107","12107","12107","0.6108609437942505","0.6108609437942505","0.6108609437942505"
"946","12120","12120","12120","0.5860778093338013","0.5860778093338013","0.5860778093338013","12120","12120","12120","0.5910236835479736","0.5910236835479736","0.5910236835479736","12120","12120","12120","0.587051510810852","0.587051510810852","0.587051510810852","12120","12120","12120","0.5816284418106079","0.5816284418106079","0.5816284418106079","12120","12120","12120","0.5940214395523071","0.5940214395523071","0.5940214395523071","12120","12120","12120","0.5891762971878052","0.5891762971878052","0.5891762971878052","12120","12120","12120","0.616168737411499","0.616168737411499","0.616168737411499"
"947","12133","12133","12133","0.5898092985153198","0.5898092985153198","0.5898092985153198","12133","12133","12133","0.5879080891609192","0.5879080891609192","0.5879080891609192","12133","12133","12133","0.5783973932266235","0.5783973932266235","0.5783973932266235","12133","12133","12133","0.5915447473526001","0.5915447473526001","0.5915447473526001","12133","12133","12133","0.582115888595581","0.582115888595581","0.582115888595581","12133","12133","12133","0.5828661322593689","0.5828661322593689","0.5828661322593689","12133","12133","12133","0.615442156791687","0.615442156791687","0.615442156791687"
"948","12146","12146","12146","0.5934836864471436","0.5934836864471436","0.5934836864471436","12146","12146","12146","0.5916325449943542","0.5916325449943542","0.5916325449943542","12146","12146","12146","0.5897811055183411","0.5897811055183411","0.5897811055183411","12146","12146","12146","0.5890058875083923","0.5890058875083923","0.5890058875083923","12146","12146","12146","0.5924214124679565","0.5924214124679565","0.5924214124679565","12146","12146","12146","0.5832964181900024","0.5832964181900024","0.5832964181900024","12146","12146","12146","0.6141319274902344","0.6141319274902344","0.6141319274902344"
"949","12159","12159","12159","0.5935845971107483","0.5935845971107483","0.5935845971107483","12159","12159","12159","0.5913275480270386","0.5913275480270386","0.5913275480270386","12159","12159","12159","0.5858314037322998","0.5858314037322998","0.5858314037322998","12159","12159","12159","0.5932672023773193","0.5932672023773193","0.5932672023773193","12159","12159","12159","0.5897153615951538","0.5897153615951538","0.5897153615951538","12159","12159","12159","0.5981281995773315","0.5981281995773315","0.5981281995773315","12159","12159","12159","0.6102949380874634","0.6102949380874634","0.6102949380874634"
"950","12171","12171","12171","0.5992403030395508","0.5992403030395508","0.5992403030395508","12171","12171","12171","0.5920999646186829","0.5920999646186829","0.5920999646186829","12171","12171","12171","0.584444522857666","0.584444522857666","0.584444522857666","12171","12171","12171","0.5882464647293091","0.5882464647293091","0.5882464647293091","12171","12171","12171","0.5917447805404663","0.5917447805404663","0.5917447805404663","12171","12171","12171","0.5841718912124634","0.5841718912124634","0.5841718912124634","12171","12171","12171","0.612804114818573","0.612804114818573","0.612804114818573"
"951","12184","12184","12184","0.5933691263198853","0.5933691263198853","0.5933691263198853","12184","12184","12184","0.5980368256568909","0.5980368256568909","0.5980368256568909","12184","12184","12184","0.578869104385376","0.578869104385376","0.578869104385376","12184","12184","12184","0.5875266194343567","0.5875266194343567","0.5875266194343567","12184","12184","12184","0.5852106213569641","0.5852106213569641","0.5852106213569641","12184","12184","12184","0.5864279270172119","0.5864279270172119","0.5864279270172119","12184","12184","12184","0.6191813945770264","0.6191813945770264","0.6191813945770264"
"952","12197","12197","12197","0.5994211435317993","0.5994211435317993","0.5994211435317993","12197","12197","12197","0.5921019315719604","0.5921019315719604","0.5921019315719604","12197","12197","12197","0.5869770646095276","0.5869770646095276","0.5869770646095276","12197","12197","12197","0.5936574339866638","0.5936574339866638","0.5936574339866638","12197","12197","12197","0.5943687558174133","0.5943687558174133","0.5943687558174133","12197","12197","12197","0.5875627994537354","0.5875627994537354","0.5875627994537354","12197","12197","12197","0.608511745929718","0.608511745929718","0.608511745929718"
"953","12210","12210","12210","0.5917633175849915","0.5917633175849915","0.5917633175849915","12210","12210","12210","0.5847780108451843","0.5847780108451843","0.5847780108451843","12210","12210","12210","0.5886064767837524","0.5886064767837524","0.5886064767837524","12210","12210","12210","0.5893064737319946","0.5893064737319946","0.5893064737319946","12210","12210","12210","0.5917345285415649","0.5917345285415649","0.5917345285415649","12210","12210","12210","0.5794602632522583","0.5794602632522583","0.5794602632522583","12210","12210","12210","0.6155827045440674","0.6155827045440674","0.6155827045440674"
"954","12223","12223","12223","0.5800979733467102","0.5800979733467102","0.5800979733467102","12223","12223","12223","0.5916798710823059","0.5916798710823059","0.5916798710823059","12223","12223","12223","0.5989511609077454","0.5989511609077454","0.5989511609077454","12223","12223","12223","0.5965417623519897","0.5965417623519897","0.5965417623519897","12223","12223","12223","0.5916300415992737","0.5916300415992737","0.5916300415992737","12223","12223","12223","0.5859602689743042","0.5859602689743042","0.5859602689743042","12223","12223","12223","0.6184560656547546","0.6184560656547546","0.6184560656547546"
